P_PV_kW,P_EV_kW
68.575,735.14
34.2875,735.14
0,712.83
0,1341.83
0,1639.30
0,1383.16
0,2221.08
0,2020.22
0,1823.55
0,1407.90
0,1854.18
0,1915.52
0,2837.49
0,2195.07
0,1558.38
0,2264.32
0,2181.83
0,2016.52
0,2153.64
0,2108.29
0,1306.36
0,1593.84
0,1439.43
0,481.96
0,950.49
0,742.25
0,389.03
0,564.95
0,383.09
0,50.00
0,0.00
0,0.00
0,160.50
0,231.35
0,431.68
0,256.42
0,490.88
0,0.00
0,661.80
0,922.03
0,604.37
0,328.57
0,532.21
0,532.21
0,443.94
0,573.20
0,1632.77
0,2083.40
0,2487.16
0,2165.04
0,1424.98
119.4875,2326.48
238.975,1545.97
358.4625,1482.81
477.95,1603.95
705.3875,1198.17
932.825,897.81
1160.2625,692.58
1387.7,736.65
1586.725,975.89
1785.75,574.75
1984.775,1306.93
2183.8,1313.08
2314.075,564.76
2444.35,245.97
2574.625,232.95
2704.9,0.00
2809.7,542.35
2914.5,272.21
3019.3,495.07
3124.1,644.18
3205.225,160.28
3286.35,100.23
3367.475,0.00
3448.6,675.59
3437.5875,1110.07
3426.575,605.34
3415.5625,451.52
3404.55,298.63
3323.3375,219.92
3242.125,61.62
3160.9125,499.03
3079.7,862.54
2804.7,671.05
2529.7,0.00
2254.7,611.70
1979.7,425.09
1743.6625,490.65
1507.625,431.49
1271.5875,544.86
1035.55,808.35
853.7625,76.33
671.975,0.00
490.1875,240.97
308.4,536.46
231.3,579.84
154.2,853.02
77.1,472.38
0,1594.83
0,1306.75
0,2002.71
0,2258.82
0,1205.63
0,2396.41
0,1996.29
0,2018.76
0,1384.74
0,1262.69
0,1862.05
0,1397.07
0,2111.16
0,2338.97
0,2575.25
0,2015.77
0,1961.15
0,1878.27
0,2302.70
0,2315.96
0,2076.96
0,321.12
0,749.61
0,532.23
0,0.00
0,296.78
0,753.29
0,751.28
0,162.22
0,162.22
0,570.90
0,570.90
0,0.00
0,440.96
0,440.96
0,442.95
0,784.54
0,324.01
0,0.00
0,0.00
0,587.34
0,748.14
0,587.06
0,581.55
0,765.71
0,1244.29
0,1546.55
0,2074.66
0,1724.84
131.375,961.56
262.75,1296.85
394.125,982.93
525.5,1335.21
710.925,1995.01
896.35,474.41
1081.775,1479.88
1267.2,2015.71
1563.1875,2092.83
1859.175,1467.17
2155.1625,1036.38
2451.15,827.80
2633.8125,67.66
2816.475,610.19
2999.1375,659.41
3181.8,932.55
3271.7,721.49
3361.6,421.21
3451.5,207.67
3541.4,898.08
3553.9125,898.08
3566.425,0.00
3578.9375,196.32
3591.45,969.30
3435.8625,969.30
3280.275,1212.91
3124.6875,1544.03
2969.1,1198.61
2824.275,656.33
2679.45,656.33
2534.625,95.95
2389.8,561.15
2281.4375,920.18
2173.075,409.48
2064.7125,409.48
1956.35,529.68
1667.0625,1345.94
1377.775,574.57
1088.4875,425.79
799.2,394.83
662.15,0.00
525.1,186.22
388.05,589.43
251,668.74
188.25,1345.14
125.5,872.72
62.75,1359.89
0,2492.27
0,1286.46
0,1521.35
0,976.59
0,2092.93
0,2407.23
0,2362.21
0,2794.02
0,2617.32
0,2215.23
0,1967.87
0,1522.15
0,1439.28
0,2189.53
0,2371.67
0,2440.22
0,2645.80
0,2373.12
0,2311.86
0,2239.06
0,953.09
0,352.46
0,821.18
0,821.18
0,231.51
0,421.62
0,313.73
0,132.22
0,303.55
0,435.49
0,405.52
0,101.31
0,101.31
0,368.43
0,368.43
0,414.49
0,576.87
0,307.67
0,793.55
0,785.83
0,672.01
0,783.81
0,451.70
0,293.35
0,1223.93
0,1319.83
0,1474.53
0,1826.80
0,2523.62
184.35,2096.48
368.7,2377.32
553.05,2277.78
737.4,1671.98
1027.2125,1310.02
1317.025,1334.84
1606.8375,1282.48
1896.65,1008.98
2131.275,921.03
2365.9,1034.70
2600.525,1483.78
2835.15,809.42
3006.4875,1392.32
3177.825,1323.85
3349.1625,1390.77
3520.5,1492.34
3624.9625,282.61
3729.425,177.65
3833.8875,185.02
3938.35,181.79
3964.65,816.95
3990.95,674.74
4017.25,592.48
4043.55,428.46
3982.325,283.98
3921.1,1078.90
3859.875,1010.36
3798.65,962.98
3677.5125,470.69
3556.375,763.99
3435.2375,590.73
3314.1,107.56
3139.025,57.56
2963.95,694.32
2788.875,775.29
2613.8,880.55
2366.9375,608.66
2120.075,62.17
1873.2125,146.56
1626.35,346.61
1344.2,280.49
1062.05,409.60
779.9,380.09
497.75,719.96
373.3125,719.96
248.875,855.88
124.4375,879.92
0,1583.60
0,2159.64
0,1550.40
0,1030.33
0,1953.04
0,2090.53
0,2173.78
0,2625.98
0,2018.09
0,2099.71
0,2051.22
0,2456.93
0,1929.62
0,1915.61
0,2270.91
0,2361.12
0,1877.62
0,2127.94
0,2536.62
0,2082.27
0,1514.98
0,214.84
0,126.53
0,968.65
0,0.00
0,415.35
0,415.35
0,199.11
0,516.17
0,385.33
0,355.32
0,414.29
0,637.28
0,1273.57
0,972.12
0,390.99
0,253.28
0,0.00
0,0.00
0,1049.89
0,965.11
0,176.19
0,1208.58
0,1107.15
0,1819.07
0,1654.91
0,1311.38
0,2138.90
0,2278.85
184.9625,1473.05
369.925,1997.23
554.8875,2191.55
739.85,1805.49
1008.0875,994.16
1276.325,580.77
1544.5625,1696.12
1812.8,1654.85
1997.1875,561.65
2181.575,995.90
2365.9625,983.65
2550.35,947.14
2708.65,911.77
2866.95,619.28
3025.25,500.20
3183.55,408.48
3285.0375,130.34
3386.525,247.23
3488.0125,247.23
3589.5,543.65
3572.1875,601.03
3554.875,553.67
3537.5625,238.89
3520.25,198.58
3486.8,1135.37
3453.35,919.96
3419.9,445.90
3386.45,454.63
3332.825,643.82
3279.2,460.57
3225.575,849.91
3171.95,849.91
3004.2125,753.66
2836.475,398.78
2668.7375,716.33
2501,716.33
2252.7,358.55
2004.4,0.00
1756.1,199.64
1507.8,382.17
1234.15,382.17
960.5,156.76
686.85,350.43
413.2,609.66
309.9,515.23
206.6,173.68
103.3,624.50
0,1824.24
0,2430.81
0,768.52
0,1759.26
0,1802.97
0,2576.19
0,2120.54
0,1944.19
0,1250.37
0,1540.99
0,1593.77
0,2316.05
0,2018.23
0,2295.53
0,2853.15
0,2232.25
0,2384.69
0,2457.96
0,1899.36
0,1573.91
0,583.82
0,419.00
0,341.85
0,0.00
0,0.00
0,0.00
0,340.24
0,340.24
0,492.98
0,241.85
0,147.76
0,828.55
0,828.55
0,338.42
0,878.12
0,686.42
0,746.49
0,447.13
0,618.46
0,6.65
0,400.14
0,380.67
0,380.67
0,241.33
0,3010.79
0,2828.55
0,2522.36
0,1398.90
0,1376.38
144.1375,1917.47
288.275,2212.53
432.4125,1840.62
576.55,1006.26
848.2,888.95
1119.85,1702.32
1391.5,1102.07
1663.15,658.94
1910.35,536.31
2157.55,1857.20
2404.75,544.70
2651.95,810.96
2734.4875,613.38
2817.025,678.45
2899.5625,1065.83
2982.1,970.79
3058.5875,953.52
3135.075,1124.43
3211.5625,495.26
3288.05,67.94
3298.1,360.26
3308.15,360.26
3318.2,0.00
3328.25,478.59
3312.125,1438.42
3296,1345.38
3279.875,747.54
3263.75,576.22
2943.45,321.81
2623.15,653.67
2302.85,1050.42
1982.55,999.82
1804.0125,385.84
1625.475,91.58
1446.9375,0.00
1268.4,219.46
1044.025,504.99
819.65,504.99
595.275,230.19
370.9,171.22
301.925,171.22
232.95,477.42
163.975,0.00
95,1281.08
71.25,1071.06
47.5,870.64
23.75,718.96
0,1729.92
0,1277.45
0,1495.41
0,1264.77
0,1955.55
0,2227.59
0,2571.71
0,2174.77
0,2438.68
0,2438.68
0,2688.02
0,2564.56
0,2417.93
0,2250.63
0,2304.93
0,2313.05
0,2298.89
0,1859.27
0,1995.49
0,2230.72
0,1759.94
0,1503.98
0,1047.38
0,1317.18
0,0.00
0,0.00
0,147.73
0,341.87
0,312.89
0,250.11
0,250.11
0,250.11
0,324.29
0,324.29
0,618.25
0,772.71
0,622.39
0,387.00
0,497.03
0,1062.92
0,995.37
0,1056.80
0,890.29
0,477.46
0,1490.94
0,1816.19
0,1668.71
0,1479.83
0,2050.17
90.5,2390.88
181,2315.33
271.5,2025.78
362,2204.80
575.4625,1706.52
788.925,1649.52
1002.3875,1629.74
1215.85,1831.17
1446.9875,1956.25
1678.125,526.60
1909.2625,1314.51
2140.4,1314.51
2279.7875,862.07
2419.175,645.23
2558.5625,150.73
2697.95,150.73
2860.1125,497.09
3022.275,742.95
3184.4375,406.23
3346.6,769.56
3341.625,503.52
3336.65,453.34
3331.675,0.00
3326.7,414.19
3165.725,2056.65
3004.75,1833.00
2843.775,1060.35
2682.8,1201.23
2380.9625,1975.52
2079.125,1815.35
1777.2875,459.87
1475.45,436.22
1302.8125,600.20
1130.175,215.70
957.5375,439.48
784.9,0.00
712.3625,0.00
639.825,202.27
567.2875,893.25
494.75,603.05
405.1,427.60
315.45,494.73
225.8,615.27
136.15,622.72
102.1125,930.15
68.075,508.93
34.0375,617.63
0,2203.25
0,2176.24
0,1068.30
0,1440.59
0,1357.42
0,1998.57
0,1343.95
0,1955.58
0,2264.52
0,2108.47
0,2150.85
0,1811.48
0,1985.83
0,2705.72
0,2553.73
0,2702.44
0,2279.14
0,2499.04
0,2582.04
0,2536.78
0,2360.72
0,927.16
0,413.53
0,982.05
0,0.00
0,0.00
0,184.14
0,0.00
0,0.00
0,0.00
0,226.82
0,581.84
0,369.18
0,154.07
0,227.10
0,151.35
0,0.00
0,0.00
0,105.59
0,105.59
0,304.17
0,616.74
0,616.74
0,84.20
0,1140.23
0,2556.25
0,1996.82
0,2173.25
0,2386.67
45.9625,2465.34
91.925,2091.82
137.8875,2105.46
183.85,1150.97
224.6125,1238.62
265.375,1315.21
306.1375,1106.01
346.9,1069.48
450.675,980.14
554.45,634.10
658.225,634.10
762,121.01
768.2875,250.52
774.575,1454.14
780.8625,1427.66
787.15,978.10
1061.125,713.31
1335.1,910.08
1609.075,861.35
1883.05,160.21
1782.9875,160.21
1682.925,1060.71
1582.8625,1044.20
1482.8,823.26
1348.825,1071.33
1214.85,405.56
1080.875,675.19
946.9,318.64
916.675,348.69
886.45,0.00
856.225,247.12
826,576.54
807.45,915.14
788.9,196.98
770.35,50.00
751.8,0.00
684.75,135.32
617.7,409.88
550.65,0.00
483.6,400.47
413.075,0.00
342.55,0.00
272.025,0.00
201.5,0.00
151.125,1161.13
100.75,313.19
50.375,313.19
0,334.07
0,1137.84
0,798.80
0,948.27
0,1731.64
0,1889.27
0,1447.62
0,1441.43
0,2176.63
0,2099.32
0,2461.19
0,2619.52
0,2408.43
0,2609.39
0,2625.53
0,2366.44
0,2343.63
0,2324.92
0,2539.68
0,2300.15
0,1915.01
0,1202.93
0,434.04
0,268.41
0,0.00
0,0.00
0,0.00
0,0.00
0,434.44
0,255.87
0,244.43
0,273.38
0,223.38
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,240.99
0,240.99
0,0.00
0,375.25
0,2454.28
0,2118.53
0,1260.78
0,2281.02
118.5,2118.64
237,1520.91
355.5,1651.41
474,1747.56
693.525,1929.42
913.05,1598.67
1132.575,1658.89
1352.1,1567.72
1493.3,1365.17
1634.5,660.11
1775.7,1056.40
1916.9,745.24
2031.675,705.42
2146.45,1186.80
2261.225,827.73
2376,431.06
2359.5375,196.55
2343.075,0.00
2326.6125,659.05
2310.15,223.79
2441.725,411.36
2573.3,343.08
2704.875,503.18
2836.45,747.52
2852.125,297.96
2867.8,911.99
2883.475,990.67
2899.15,718.58
2777.6625,873.79
2656.175,547.67
2534.6875,0.00
2413.2,636.75
2118.075,636.75
1822.95,379.59
1527.825,367.74
1232.7,364.22
1084.4375,50.00
936.175,524.65
787.9125,150.42
639.65,296.16
537.525,757.99
435.4,402.46
333.275,315.65
231.15,1203.48
173.3625,1621.56
115.575,1568.83
57.7875,893.35
0,1047.69
0,785.59
0,2058.86
0,1210.13
0,1525.44
0,2282.81
0,1861.12
0,2141.17
0,2143.27
0,2023.54
0,2702.43
0,2608.01
0,2576.36
0,2439.87
0,2237.73
0,2479.59
0,2422.30
0,1610.84
0,1983.39
0,2163.13
0,2193.77
0,898.80
0,887.62
0,455.35
0,0.00
0,0.00
0,318.27
0,318.27
0,100.07
0,603.79
0,575.19
0,572.41
0,106.17
0,0.00
0,244.43
0,244.43
0,638.36
0,638.36
0,312.50
0,212.50
0,147.62
0,223.01
0,204.47
0,50.00
0,1349.14
0,1311.43
0,1384.86
0,1713.51
0,1317.02
55.725,1518.61
111.45,1440.10
167.175,1870.28
222.9,919.17
327.6875,429.13
432.475,1207.02
537.2625,2265.03
642.05,2571.94
874.825,1498.97
1107.6,1078.32
1340.375,578.81
1573.15,684.34
1755.6375,743.35
1938.125,1369.08
2120.6125,1843.72
2303.1,566.72
2097.55,213.47
1892,186.51
1686.45,0.00
1480.9,0.00
1526.875,151.20
1572.85,151.20
1618.825,936.73
1664.8,1578.31
1657.6375,786.66
1650.475,1051.45
1643.3125,879.23
1636.15,318.69
1473.375,597.81
1310.6,254.24
1147.825,721.23
985.05,439.08
1014.15,335.46
1043.25,161.93
1072.35,860.83
1101.45,814.23
943.3125,453.57
785.175,104.43
627.0375,464.40
468.9,464.40
410.6,104.43
352.3,277.69
294,248.77
235.7,321.49
176.775,281.93
117.85,281.93
58.925,418.37
0,602.75
0,1484.92
0,1395.62
0,962.49
0,1602.37
0,1871.75
0,1955.61
0,2067.19
0,2181.22
0,2659.02
0,1911.82
0,1957.95
0,2216.52
0,1891.13
0,2022.99
0,2176.74
0,1680.38
0,1912.55
0,2120.44
0,2090.73
0,1808.76
0,151.65
0,217.18
0,495.84
0,432.35
0,292.39
0,391.00
0,290.86
0,0.00
0,692.52
0,235.93
0,195.11
0,305.90
0,491.54
0,1190.78
0,1047.72
0,662.89
0,260.28
0,1001.66
0,707.72
0,162.46
0,16.28
0,655.55
0,902.90
0,1791.31
0,2340.29
0,1411.70
0,1392.04
0,1574.21
105.825,2149.19
211.65,2833.38
317.475,816.62
423.3,1227.31
527.125,1479.01
630.95,1551.46
734.775,2696.94
838.6,1660.21
994.0625,1224.92
1149.525,669.22
1304.9875,1159.76
1460.45,1109.00
1625.975,410.25
1791.5,1408.84
1957.025,1537.63
2122.55,1041.53
2149.35,89.24
2176.15,0.00
2202.95,0.00
2229.75,313.61
2379.7875,164.13
2529.825,0.00
2679.8625,385.39
2829.9,445.66
2632.95,1045.73
2436,565.53
2239.05,2161.24
2042.1,1367.82
2078.75,600.79
2115.4,545.04
2152.05,406.45
2188.7,761.20
1991.55,367.57
1794.4,163.24
1597.25,900.86
1400.1,414.14
1148.1625,571.16
896.225,182.01
644.2875,338.32
392.35,338.32
335.5375,0.00
278.725,226.31
221.9125,279.18
165.1,0.00
123.825,414.47
82.55,857.07
41.275,428.68
0,1644.89
0,1178.98
0,630.14
0,433.91
0,1170.91
0,1548.05
0,1825.25
0,2365.55
0,2142.44
0,2592.95
0,1924.82
0,2061.24
0,2613.71
0,2697.97
0,2295.87
0,2229.97
0,2230.69
0,1788.64
0,2257.68
0,2485.77
0,1448.36
0,587.63
0,350.79
0,486.96
0,0.00
0,0.00
0,618.50
0,618.50
0,127.92
0,655.60
0,763.64
0,435.99
0,484.39
0,242.31
0,0.00
0,0.00
0,536.52
0,1009.69
0,536.79
0,173.99
0,173.99
0,325.07
0,828.61
0,468.28
0,0.00
0,1761.03
0,1807.87
0,1959.67
0,2019.39
17.3375,1528.08
34.675,1458.98
52.0125,1386.77
69.35,2126.58
96.25,1809.06
123.15,1256.30
150.05,1493.82
176.95,1360.60
203.9875,441.27
231.025,1069.40
258.0625,1019.40
285.1,638.18
333.875,818.66
382.65,434.75
431.425,1179.51
480.2,1080.39
464.75,52.39
449.3,575.95
433.85,575.95
418.4,332.84
375.15,577.86
331.9,454.95
288.65,508.18
245.4,274.78
514.0375,231.72
782.675,793.66
1051.3125,917.86
1319.95,475.35
1081.1875,204.82
842.425,607.93
603.6625,313.31
364.9,1130.25
353.65,1045.73
342.4,717.18
331.15,957.22
319.9,1046.41
317.4375,686.36
314.975,808.76
312.5125,546.60
310.05,195.70
246.725,821.32
183.4,269.03
120.075,0.00
56.75,1196.00
42.5625,572.60
28.375,131.82
14.1875,1527.59
0,1709.97
0,1516.00
0,1226.54
0,2274.05
0,2274.51
0,2440.36
0,2532.88
0,1366.41
0,2027.63
0,2458.61
0,1961.90
0,2296.14
0,2410.98
0,2247.74
0,2205.22
0,2069.58
0,2172.08
0,2263.29
0,2073.10
0,2115.99
0,2125.77
0,1824.48
0,489.64
0,242.02
0,0.00
0,423.98
0,457.58
0,450.67
0,1219.83
0,808.44
0,432.52
0,639.91
0,545.44
0,345.72
0,357.89
0,245.04
0,245.04
0,427.38
0,261.34
0,261.34
0,400.97
0,612.65
0,1078.28
0,1508.59
0,1668.88
0,2452.33
0,2592.59
0,1991.75
0,1832.68
27.2,2531.48
54.4,2210.92
81.6,2290.29
108.8,2248.40
187.8,2245.15
266.8,2161.65
345.8,2339.66
424.8,782.96
553.375,531.50
681.95,661.95
810.525,953.50
939.1,56.81
1014.3375,1220.22
1089.575,962.75
1164.8125,590.98
1240.05,443.88
1242.675,1062.72
1245.3,627.25
1247.925,692.84
1250.55,850.82
1434.85,850.82
1619.15,176.50
1803.45,472.53
1987.75,354.39
1994.65,1334.25
2001.55,842.18
2008.45,564.42
2015.35,788.87
2091.4875,420.50
2167.625,392.66
2243.7625,712.10
2319.9,1438.55
2168.1,984.42
2016.3,555.16
1864.5,214.86
1712.7,0.00
1491.2625,300.52
1269.825,300.52
1048.3875,0.00
826.95,689.82
672.1,689.82
517.25,317.88
362.4,317.88
207.55,581.33
155.6625,1182.83
103.775,848.82
51.8875,655.61
0,784.45
0,1144.29
0,1066.03
0,1804.86
0,1684.96
0,976.63
0,2339.78
0,2059.77
0,1540.16
0,1455.01
0,2571.52
0,1758.58
0,2663.23
0,2556.19
0,2323.04
0,2468.18
0,2216.40
0,2974.80
0,2916.61
0,2551.40
0,1153.13
0,343.27
0,411.17
0,422.96
0,0.00
0,0.00
0,0.00
0,0.00
0,208.38
0,408.41
0,382.40
0,388.11
0,724.75
0,319.83
0,0.00
0,0.00
0,347.04
0,725.01
0,407.78
0,0.00
0,506.19
0,506.19
0,392.27
0,678.18
0,1562.43
0,1590.75
0,1579.87
0,2004.41
0,2499.87
174.1,2329.07
348.2,2149.12
522.3,2126.36
696.4,1316.89
958.7625,1217.28
1221.125,1639.18
1483.4875,1580.87
1745.85,1693.12
1980.8625,790.36
2215.875,2091.27
2450.8875,2062.47
2685.9,1031.56
2789.1875,216.75
2892.475,416.11
2995.7625,779.43
3099.05,203.22
3240.3375,0.00
3381.625,387.77
3522.9125,465.70
3664.2,564.21
3282.3875,324.50
2900.575,674.03
2518.7625,474.25
2136.95,1004.83
2126.275,897.81
2115.6,819.80
2104.925,432.06
2094.25,931.86
1967.375,688.60
1840.5,494.67
1713.625,1137.43
1586.75,1010.02
1396.6125,637.42
1206.475,842.86
1016.3375,637.32
826.2,681.47
732.4875,639.92
638.775,639.92
545.0625,136.54
451.35,330.72
359.7875,0.00
268.225,415.92
176.6625,415.92
85.1,402.22
63.825,765.81
42.55,600.60
21.275,320.64
0,1530.30
0,734.94
0,1059.48
0,1476.69
0,2143.16
0,2238.26
0,2194.10
0,2596.66
0,2066.54
0,1904.04
0,2805.11
0,2331.06
0,2160.51
0,2335.51
0,1868.02
0,2053.12
0,2036.89
0,2103.27
0,2143.07
0,2320.14
0,2444.95
0,1966.68
0,1123.40
0,955.49
0,0.00
0,449.87
0,474.82
0,507.04
0,191.69
0,0.00
0,0.00
0,589.38
0,589.38
0,328.23
0,789.86
0,395.04
0,339.42
0,1107.00
0,1140.27
0,784.80
0,696.68
0,506.89
0,251.83
0,201.83
0,883.40
0,1021.49
0,1575.70
0,2420.41
0,2524.70
127.575,1632.60
255.15,1483.63
382.725,2983.36
510.3,1868.49
720.625,1878.28
930.95,1371.87
1141.275,2025.76
1351.6,1340.29
1510.8,1036.04
1670,1089.64
1829.2,777.17
1988.4,220.05
2141.4,360.03
2294.4,590.71
2447.4,546.50
2600.4,696.88
2768.6125,696.88
2936.825,660.60
3105.0375,781.75
3273.25,1085.22
3204.2375,964.33
3135.225,282.21
3066.2125,410.54
2997.2,1658.27
2790.1625,344.09
2583.125,1221.92
2376.0875,2427.20
2169.05,866.99
2022.1,454.55
1875.15,646.07
1728.2,881.49
1581.25,224.39
1367.775,339.11
1154.3,590.10
940.825,1084.00
727.35,1223.31
635.5625,222.38
543.775,78.35
451.9875,392.92
360.2,395.68
279.7875,395.68
199.375,0.00
118.9625,378.92
38.55,775.44
28.9125,293.00
19.275,987.98
9.6375,805.93
0,1991.71
0,1738.67
0,1946.50
0,1741.45
0,2436.74
0,2063.64
0,2195.39
0,1790.78
0,2286.38
0,1711.94
0,2604.79
0,2094.00
0,2304.75
0,2620.98
0,2136.82
0,2510.61
0,2391.79
0,2451.56
0,2156.13
0,1890.81
0,1646.54
0,56.07
0,303.04
0,964.58
0,433.29
0,438.51
0,423.59
0,532.11
0,948.57
0,142.41
0,0.00
0,915.36
0,768.15
0,840.77
0,328.56
0,762.10
0,762.10
0,514.27
0,692.41
0,332.64
0,419.78
0,410.25
0,327.58
0,695.63
0,1235.23
0,2550.20
0,2136.18
0,2381.38
0,1541.01
77.0875,1813.31
154.175,1356.51
231.2625,524.76
308.35,778.47
511.425,1649.77
714.5,1870.28
917.575,1276.71
1120.65,1022.03
1352.4625,435.46
1584.275,551.54
1816.0875,691.04
2047.9,876.80
2104.05,952.56
2160.2,155.11
2216.35,676.12
2272.5,281.07
2473,239.99
2673.5,0.00
2874,0.00
3074.5,0.00
2804.0625,0.00
2533.625,219.35
2263.1875,219.35
1992.75,529.53
2025.4125,1339.93
2058.075,1610.49
2090.7375,450.59
2123.4,354.61
2012.325,50.00
1901.25,599.93
1790.175,522.75
1679.1,522.75
1526.7,517.95
1374.3,662.98
1221.9,841.85
1069.5,362.12
909.35,0.00
749.2,604.19
589.05,574.95
428.9,574.95
340.5375,175.91
252.175,366.35
163.8125,676.53
75.45,736.18
56.5875,1009.05
37.725,718.22
18.8625,334.39
0,1204.96
0,1305.88
0,1431.39
0,720.78
0,853.28
0,1270.37
0,2121.00
0,2133.17
0,1801.41
0,2171.26
0,2464.38
0,2126.10
0,2258.45
0,2542.93
0,2423.08
0,1996.67
0,2278.23
0,2488.96
0,2381.75
0,1918.68
0,1156.18
0,616.41
0,737.21
0,702.53
0,384.92
0,522.05
0,330.44
0,330.44
0,618.50
0,1187.74
0,548.62
0,787.73
0,607.05
0,316.38
0,203.31
0,203.31
0,375.08
0,374.33
0,317.62
0,267.62
0,225.36
0,289.33
0,0.00
0,594.92
0,2050.37
0,1848.50
0,1336.42
0,1655.04
0,2156.53
102.5375,1779.25
205.075,1517.55
307.6125,2377.07
410.15,1853.36
511.4,1425.11
612.65,1976.55
713.9,884.87
815.15,573.70
997.3625,925.65
1179.575,539.01
1361.7875,1431.33
1544,1011.46
1652.0875,618.50
1760.175,767.69
1868.2625,1179.71
1976.35,994.46
1916.2875,545.07
1856.225,750.65
1796.1625,776.12
1736.1,452.88
1850.275,759.92
1964.45,412.56
2078.625,103.86
2192.8,1335.65
2288.775,1084.59
2384.75,630.10
2480.725,641.41
2576.7,410.08
2331.3125,118.70
2085.925,0.00
1840.5375,330.92
1595.15,338.88
1537.1125,338.88
1479.075,139.04
1421.0375,154.31
1363,154.31
1153.225,487.50
943.45,154.31
733.675,50.00
523.9,0.00
427.1375,366.61
330.375,0.00
233.6125,0.00
136.85,0.00
102.6375,181.88
68.425,384.82
34.2125,765.24
0,1456.58
0,1316.45
0,1332.09
0,1166.44
0,1515.82
0,1279.58
0,1482.04
0,2131.44
0,1572.28
0,2738.68
0,1658.30
0,1458.93
0,2130.64
0,2239.34
0,2381.03
0,2644.43
0,2557.01
0,2315.78
0,2316.02
0,2554.58
0,2411.69
0,1124.36
0,790.72
0,686.38
0,0.00
0,0.00
0,0.00
0,617.80
0,617.80
0,0.00
0,239.11
0,123.33
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,189.74
0,469.75
0,445.94
0,253.54
0,226.04
0,1214.87
0,1515.96
0,1211.05
0,1716.18
0,2092.51
0,2316.75
83.725,2571.30
167.45,2335.06
251.175,1369.89
334.9,943.60
497.675,2515.17
660.45,1097.69
823.225,1484.44
986,1453.04
1158.6375,191.85
1331.275,181.06
1503.9125,1116.99
1676.55,935.45
1737.55,935.45
1798.55,756.49
1859.55,1650.06
1920.55,988.01
1981.775,88.78
2043,406.63
2104.225,67.74
2165.45,50.00
2213.175,675.47
2260.9,357.85
2308.625,437.52
2356.35,974.61
2373.7,1200.53
2391.05,897.61
2408.4,1489.72
2425.75,1489.72
2318.175,701.14
2210.6,551.27
2103.025,478.12
1995.45,612.45
1921.3625,113.63
1847.275,669.62
1773.1875,906.43
1699.1,602.57
1465.075,447.17
1231.05,245.03
997.025,342.63
763,653.63
638.625,643.99
514.25,309.87
389.875,92.75
265.5,332.22
199.125,569.21
132.75,695.59
66.375,454.95
0,122.10
0,1344.41
0,2182.19
0,1974.56
0,2593.15
0,2326.92
0,2836.41
0,2383.14
0,2701.90
0,2044.43
0,1950.07
0,2142.86
0,2303.09
0,2596.74
0,2518.23
0,2433.25
0,2448.18
0,2458.60
0,2453.72
0,2201.59
0,1181.21
0,795.04
0,1011.95
0,518.61
0,321.70
0,179.14
0,0.00
0,0.00
0,1192.75
0,1021.37
0,444.48
0,444.48
0,444.48
0,75.79
0,431.65
0,431.65
0,75.79
0,368.31
0,501.65
0,350.81
0,5.74
0,210.17
0,603.03
0,1215.96
0,1474.88
0,1722.03
0,1830.68
0,1251.28
0,2523.21
119.2375,2524.27
238.475,2317.61
357.7125,2403.16
476.95,2330.35
669.0625,694.16
861.175,314.12
1053.2875,2112.35
1245.4,976.32
1444.6625,1026.65
1643.925,1507.50
1843.1875,1329.49
2042.45,1299.22
2056.0375,606.69
2069.625,446.65
2083.2125,351.50
2096.8,543.04
2368.8625,642.43
2640.925,557.25
2912.9875,557.25
3185.05,1171.07
3062.6375,1057.56
2940.225,751.47
2817.8125,751.47
2695.4,922.86
2714.1,469.49
2732.8,688.30
2751.5,1721.58
2770.2,1285.34
2474.5,59.01
2178.8,291.49
1883.1,356.10
1587.4,0.00
1313.7,0.00
1040,374.29
766.3,374.29
492.6,578.61
457.3,454.52
422,623.87
386.7,252.27
351.4,252.27
292.8875,226.28
234.375,226.28
175.8625,352.97
117.35,1123.58
88.0125,1372.22
58.675,1340.72
29.3375,1232.35
0,1082.03
0,1844.02
0,1601.22
0,1356.47
0,1838.08
0,1749.47
0,2016.35
0,1867.80
0,1968.68
0,1629.19
0,1428.55
0,2380.92
0,2616.23
0,2409.90
0,2308.54
0,2151.75
0,2980.06
0,2058.60
0,1240.59
0,1502.58
0,1417.06
0,613.34
0,409.03
0,1629.87
0,202.11
0,202.11
0,202.11
0,0.00
0,208.90
0,291.32
0,291.32
0,129.66
0,436.35
0,552.22
0,552.22
0,207.61
0,242.90
0,124.44
0,438.47
0,350.08
0,638.00
0,748.68
0,828.61
0,828.61
0,1139.70
0,921.91
0,1946.60
0,2318.89
0,2681.89
46.85,1838.20
93.7,1773.02
140.55,1971.38
187.4,1024.34
322.025,2234.49
456.65,2085.57
591.275,1882.77
725.9,1353.20
937.8625,1005.62
1149.825,897.25
1361.7875,1450.75
1573.75,1025.24
1860.7,399.10
2147.65,1169.13
2434.6,1380.61
2721.55,351.42
2591.7875,0.00
2462.025,715.41
2332.2625,826.12
2202.5,1108.34
2058.4875,589.04
1914.475,452.02
1770.4625,1015.68
